REFERENCE;CURRENCY;PRICE;COUNTRY
160.398;EUR;34.06;FR
160.423;EUR;71.04;FR
160.434;EUR;31.47;FR
160.467;EUR;75.21;FR
160.478;EUR;14.82;FR
160.489;EUR;79.39;FR
160.491;EUR;324.53;FR
160.547;EUR;227.71;FR
160.809;EUR;5.13;FR
160.877;EUR;14.81;FR
160.899;EUR;128.98;FR
160.924;EUR;204.15;FR
160.957;EUR;21.91;FR
160.981;EUR;414.26;FR
161.038;EUR;18.59;FR
161.288;EUR;132.48;FR
161.335;EUR;72.78;FR
161.437;EUR;162.10;FR
161.459;EUR;33.70;FR
161.461;EUR;32.79;FR
161.472;EUR;40.99;FR
161.483;EUR;40.99;FR
161.494;EUR;40.99;FR
161.517;EUR;17.33;FR
161.528;EUR;41.98;FR
161.539;EUR;66.12;FR
161.585;EUR;191.31;FR
161.596;EUR;0.83;FR
161.619;EUR;0.96;FR
161.632;EUR;1.49;FR
161.643;EUR;15.85;FR
161.654;EUR;91.20;FR
161.665;EUR;88.01;FR
161.676;EUR;99.67;FR
161.687;EUR;85.32;FR
161.756;EUR;3.20;FR
161.767;EUR;4.10;FR
161.778;EUR;4.73;FR
161.791;EUR;8.82;FR
161.803;EUR;126.99;FR
161.871;EUR;4.42;FR
161.973;EUR;8.40;FR
161.984;EUR;13.76;FR
162.065;EUR;13.99;FR
162.076;EUR;28.99;FR
162.203;EUR;21.91;FR
162.316;EUR;65.80;FR
162.613;EUR;49.99;FR
162.737;EUR;54.75;FR
162.874;EUR;43.39;FR
162.885;EUR;44.29;FR
163.002;EUR;75.37;FR
163.024;EUR;109.99;FR
163.081;EUR;1608.33;FR
163.241;EUR;180.16;FR
163.525;EUR;16.61;FR
163.764;EUR;5.42;FR
163.775;EUR;6.35;FR
163.786;EUR;12.68;FR
163.797;EUR;3.96;FR
163.809;EUR;3.30;FR
163.811;EUR;3.30;FR
163.822;EUR;3.30;FR
163.866;EUR;20.18;FR
163.877;EUR;20.18;FR
163.888;EUR;20.18;FR
163.899;EUR;7.70;FR
163.981;EUR;29.99;FR
163.992;EUR;27.67;FR
164.005;EUR;38.00;FR
164.095;EUR;8.79;FR
164.107;EUR;12.43;FR
164.153;EUR;43.77;FR
164.209;EUR;89.95;FR
164.211;EUR;9.63;FR
164.313;EUR;13.31;FR
164.346;EUR;79.22;FR
164.392;EUR;14.51;FR
164.483;EUR;89.02;FR
164.506;EUR;8.00;FR
164.528;EUR;14.33;FR
164.539;EUR;11.22;FR
164.552;EUR;25.43;FR
164.563;EUR;48.22;FR
164.574;EUR;66.19;FR
164.585;EUR;56.79;FR
164.778;EUR;56.79;FR
164.789;EUR;56.79;FR
164.791;EUR;122.29;FR
165.189;EUR;36.31;FR
165.191;EUR;164.40;FR
165.269;EUR;22.32;FR
165.533;EUR;125.36;FR
165.555;EUR;15.99;FR
165.748;EUR;19.84;FR
166.013;EUR;76.68;FR
166.126;EUR;230.64;FR
166.412;EUR;340.87;FR
166.423;EUR;297.06;FR
166.434;EUR;310.64;FR
166.547;EUR;106.75;FR
166.571;EUR;38.85;FR
166.707;EUR;13.29;FR
166.844;EUR;29.15;FR
167.016;EUR;61.93;FR
168.282;EUR;27.24;FR
168.704;EUR;2.81;FR
169.241;EUR;87.79;FR
169.514;EUR;179.61;FR
169.547;EUR;42.91;FR
169.558;EUR;124.71;FR
169.651;EUR;64.73;FR
169.662;EUR;106.70;FR
169.673;EUR;152.46;FR
169.684;EUR;156.14;FR
169.809;EUR;89.36;FR
169.811;EUR;43.31;FR
171.135;EUR;19.79;FR
171.204;EUR;642.65;FR
171.272;EUR;15.66;FR
171.294;EUR;40.29;FR
171.306;EUR;51.10;FR
171.328;EUR;73.69;FR
171.339;EUR;73.65;FR
171.352;EUR;59.56;FR
171.419;EUR;72.46;FR
171.443;EUR;117.50;FR
171.498;EUR;10.46;FR
171.591;EUR;5.85;FR
171.603;EUR;5.85;FR
171.614;EUR;5.85;FR
171.625;EUR;11.29;FR
171.636;EUR;5.85;FR
171.682;EUR;5.85;FR
171.693;EUR;11.53;FR
171.705;EUR;11.53;FR
171.716;EUR;11.53;FR
171.727;EUR;14.52;FR
171.738;EUR;11.53;FR
171.784;EUR;14.52;FR
171.999;EUR;68.46;FR
172.253;EUR;252.70;FR
173.735;EUR;13.99;FR
173.746;EUR;13.99;FR
173.906;EUR;9.87;FR
175.399;EUR;2.99;FR
175.413;EUR;2.99;FR
175.424;EUR;2.99;FR
175.708;EUR;7.52;FR
175.719;EUR;7.01;FR
175.721;EUR;7.89;FR
175.732;EUR;12.91;FR
175.743;EUR;9.99;FR
175.754;EUR;15.48;FR
176.198;EUR;31.32;FR
176.575;EUR;9.00;FR
176.702;EUR;20.39;FR
176.985;EUR;36.05;FR
176.996;EUR;9.09;FR
177.102;EUR;5.44;FR
177.124;EUR;5.24;FR
177.157;EUR;37.06;FR
177.487;EUR;0.95;FR
177.636;EUR;14.17;FR
177.727;EUR;7.06;FR
177.749;EUR;7.06;FR
177.897;EUR;1.96;FR
177.909;EUR;1.99;FR
177.911;EUR;1.96;FR
177.922;EUR;0.87;FR
177.933;EUR;0.87;FR
177.944;EUR;0.87;FR
177.966;EUR;0.87;FR
178.036;EUR;1.31;FR
178.047;EUR;1.31;FR
178.058;EUR;1.36;FR
178.069;EUR;1.31;FR
178.071;EUR;1.31;FR
178.424;EUR;3.17;FR
178.559;EUR;25.20;FR
178.685;EUR;104.99;FR
179.052;EUR;44.20;FR
179.063;EUR;47.95;FR
179.074;EUR;35.63;FR
179.108;EUR;89.26;FR
179.245;EUR;13.53;FR
179.256;EUR;12.08;FR
179.267;EUR;29.22;FR
179.278;EUR;36.83;FR
179.996;EUR;70.84;FR
180.001;EUR;60.00;FR
180.023;EUR;28.90;FR
180.045;EUR;136.90;FR
180.089;EUR;70.71;FR
180.091;EUR;39.90;FR
180.103;EUR;47.26;FR
180.114;EUR;50.25;FR
180.193;EUR;70.48;FR
180.249;EUR;70.48;FR
180.739;EUR;19.62;FR
180.774;EUR;42.07;FR
180.808;EUR;29.66;FR
180.923;EUR;38.31;FR
181.026;EUR;40.28;FR
181.059;EUR;47.46;FR
181.072;EUR;47.46;FR
181.083;EUR;44.22;FR
181.094;EUR;2.15;FR
181.106;EUR;22.13;FR
181.117;EUR;21.28;FR
181.323;EUR;1.77;FR
181.323;EUR;1.77;FR
181.378;EUR;1.46;FR
181.378;EUR;1.46;FR
181.389;EUR;72.77;FR
181.403;EUR;43.83;FR
181.471;EUR;72.77;FR
181.505;EUR;2.47;FR
181.538;EUR;3.42;FR
181.879;EUR;40.28;FR
181.881;EUR;33.36;FR
181.892;EUR;25.78;FR
181.937;EUR;50.75;FR
181.961;EUR;43.81;FR
182.268;EUR;87.12;FR
182.348;EUR;10.94;FR
182.359;EUR;1.24;FR
182.361;EUR;1.24;FR
182.406;EUR;23.44;FR
182.417;EUR;47.54;FR
182.439;EUR;23.56;FR
182.452;EUR;46.42;FR
182.496;EUR;19.91;FR
182.565;EUR;7.51;FR
182.587;EUR;71.02;FR
182.714;EUR;43.15;FR
182.771;EUR;21.03;FR
182.827;EUR;3.84;FR
182.873;EUR;5.39;FR
182.929;EUR;10.85;FR
183.034;EUR;83.93;FR
183.091;EUR;1.75;FR
183.103;EUR;1.56;FR
183.114;EUR;133.17;FR
183.125;EUR;2.37;FR
183.147;EUR;2.39;FR
183.158;EUR;2.26;FR
183.171;EUR;2.39;FR
183.205;EUR;2.26;FR
183.216;EUR;2.26;FR
183.238;EUR;2.39;FR
183.249;EUR;4.34;FR
183.295;EUR;1.51;FR
183.318;EUR;4.34;FR
183.375;EUR;154.99;FR
183.444;EUR;12.50;FR
183.455;EUR;10.94;FR
183.502;EUR;9.44;FR
183.513;EUR;1.24;FR
183.546;EUR;1.24;FR
183.763;EUR;25.30;FR
183.796;EUR;4.97;FR
183.821;EUR;4.97;FR
183.832;EUR;3.99;FR
183.887;EUR;4.97;FR
183.967;EUR;24.73;FR
183.978;EUR;29.08;FR
184.128;EUR;104.95;FR
184.139;EUR;146.95;FR
184.141;EUR;162.95;FR
184.243;EUR;26.77;FR
184.254;EUR;26.45;FR
184.323;EUR;5.09;FR
184.562;EUR;1.08;FR
184.607;EUR;1.61;FR
184.629;EUR;2.28;FR
184.664;EUR;3.23;FR
184.799;EUR;7.54;FR
184.802;EUR;14.82;FR
184.824;EUR;9.24;FR
184.835;EUR;3.77;FR
184.879;EUR;39.64;FR
184.915;EUR;10.94;FR
184.994;EUR;32.71;FR
185.144;EUR;41.12;FR
185.155;EUR;44.58;FR
185.166;EUR;32.75;FR
185.188;EUR;42.12;FR
185.199;EUR;44.58;FR
185.224;EUR;44.58;FR
185.235;EUR;42.12;FR
185.246;EUR;44.58;FR
185.304;EUR;42.12;FR
185.417;EUR;19.16;FR
185.428;EUR;19.19;FR
185.656;EUR;22.29;FR
185.862;EUR;39.83;FR
185.873;EUR;48.82;FR
185.884;EUR;60.63;FR
185.895;EUR;47.26;FR
185.997;EUR;50.25;FR
186.125;EUR;50.25;FR
186.216;EUR;60.63;FR
186.227;EUR;50.25;FR
186.251;EUR;50.24;FR
186.295;EUR;17.52;FR
186.375;EUR;21.64;FR
186.386;EUR;21.48;FR
186.411;EUR;37.46;FR
186.455;EUR;18.35;FR
186.546;EUR;74.41;FR
186.821;EUR;32.35;FR
186.912;EUR;29.72;FR
186.945;EUR;25.06;FR
186.967;EUR;29.72;FR
186.978;EUR;44.60;FR
186.989;EUR;29.72;FR
187.139;EUR;39.50;FR
187.471;EUR;213.20;FR
187.482;EUR;449.99;FR
187.516;EUR;194.48;FR
187.527;EUR;224.71;FR
187.538;EUR;328.91;FR
187.584;EUR;26.99;FR
187.777;EUR;25.85;FR
187.802;EUR;23.90;FR
187.813;EUR;93.10;FR
187.879;EUR;12.68;FR
187.972;EUR;5.50;FR
188.007;EUR;5.19;FR
188.018;EUR;18.47;FR
188.031;EUR;62.99;FR
188.053;EUR;13.80;FR
188.122;EUR;18.53;FR
188.199;EUR;11.55;FR
188.213;EUR;131.23;FR
188.281;EUR;7.85;FR
188.372;EUR;8.02;FR
188.441;EUR;14.33;FR
188.452;EUR;8.18;FR
188.485;EUR;9.25;FR
188.496;EUR;19.90;FR
188.508;EUR;10.68;FR
188.612;EUR;9.63;FR
188.667;EUR;33.18;FR
188.678;EUR;17.40;FR
188.691;EUR;5.05;FR
188.714;EUR;7.56;FR
188.736;EUR;7.97;FR
188.849;EUR;4.61;FR
188.918;EUR;8.89;FR
188.931;EUR;7.01;FR
189.001;EUR;245.99;FR
189.091;EUR;52.49;FR
189.205;EUR;75.25;FR
189.238;EUR;5.85;FR
189.249;EUR;7.59;FR
189.273;EUR;6.91;FR
189.329;EUR;86.22;FR
189.364;EUR;6.91;FR
189.375;EUR;79.55;FR
189.386;EUR;71.70;FR
189.502;EUR;98.49;FR
189.604;EUR;87.48;FR
189.901;EUR;5.61;FR
190.164;EUR;10.28;FR
190.209;EUR;33.84;FR
190.211;EUR;19.12;FR
190.244;EUR;4.50;FR
190.266;EUR;75.42;FR
190.381;EUR;9.00;FR
190.404;EUR;12.44;FR
190.448;EUR;6.39;FR
190.461;EUR;12.79;FR
190.483;EUR;5.91;FR
190.574;EUR;5.00;FR
190.619;EUR;3.84;FR
190.858;EUR;65.99;FR
190.869;EUR;9.05;FR
190.995;EUR;37.31;FR
191.247;EUR;22.54;FR
191.258;EUR;17.86;FR
191.282;EUR;38.86;FR
191.327;EUR;3.45;FR
191.338;EUR;3.45;FR
191.351;EUR;3.45;FR
191.384;EUR;19.77;FR
191.486;EUR;8.95;FR
191.555;EUR;146.66;FR
191.566;EUR;253.75;FR
191.588;EUR;55.11;FR
191.613;EUR;377.70;FR
191.624;EUR;46.89;FR
191.657;EUR;103.43;FR
191.748;EUR;43.92;FR
191.759;EUR;55.98;FR
191.772;EUR;33.40;FR
191.783;EUR;43.06;FR
191.794;EUR;68.52;FR
191.817;EUR;165.45;FR
191.852;EUR;138.67;FR
191.943;EUR;256.59;FR
191.998;EUR;1.45;FR
192.057;EUR;79.75;FR
192.217;EUR;78.05;FR
192.228;EUR;111.46;FR
192.263;EUR;3.84;FR
192.296;EUR;1.24;FR
192.308;EUR;8.20;FR
192.491;EUR;199.33;FR
192.729;EUR;12.03;FR
192.729;EUR;12.03;FR
192.811;EUR;12.03;FR
192.811;EUR;12.03;FR
193.368;EUR;958.12;FR
193.643;EUR;56.66;FR
194.178;EUR;8.69;FR
194.635;EUR;11.16;FR
194.646;EUR;26.60;FR
194.657;EUR;26.60;FR
194.679;EUR;16.65;FR
194.921;EUR;146.95;FR
194.965;EUR;200.09;FR
194.976;EUR;250.07;FR
194.987;EUR;294.00;FR
195.159;EUR;22.66;FR
195.161;EUR;48.91;FR
195.194;EUR;40.93;FR
195.228;EUR;53.72;FR
195.332;EUR;20.73;FR
195.979;EUR;10.54;FR
195.981;EUR;6.10;FR
196.027;EUR;13.10;FR
196.038;EUR;15.32;FR
196.049;EUR;6.34;FR
196.073;EUR;7.19;FR
196.153;EUR;11.10;FR
196.404;EUR;10.68;FR
196.461;EUR;39.99;FR
196.938;EUR;52.49;FR
196.962;EUR;39.18;FR
197.101;EUR;41.99;FR
197.178;EUR;145.99;FR
197.464;EUR;22.84;FR
197.976;EUR;2.59;FR
198.308;EUR;75.78;FR
198.343;EUR;6.98;FR
198.354;EUR;9.82;FR
198.503;EUR;40.29;FR
198.525;EUR;46.70;FR
198.547;EUR;163.59;FR
198.899;EUR;15.73;FR
199.357;EUR;19.16;FR
199.927;EUR;49.00;FR
205.417;EUR;1.74;FR
205.463;EUR;1.17;FR
216.619;EUR;26.28;FR
216.712;EUR;3.49;FR
217.453;EUR;14.13;FR
217.509;EUR;16.85;FR
220.215;EUR;9.85;FR
220.259;EUR;12.30;FR
220.294;EUR;13.45;FR
220.523;EUR;10.35;FR
221.138;EUR;12.26;FR
221.297;EUR;38.73;FR
221.309;EUR;17.65;FR
221.311;EUR;38.73;FR
221.322;EUR;17.65;FR
221.333;EUR;38.73;FR
222.449;EUR;45.00;FR
224.025;EUR;3.22;FR
224.867;EUR;5.40;FR
225.826;EUR;22.79;FR
226.523;EUR;2.34;FR
226.545;EUR;11.25;FR
226.625;EUR;57.97;FR
226.636;EUR;51.18;FR
226.647;EUR;49.07;FR
226.658;EUR;117.48;FR
226.669;EUR;70.31;FR
226.784;EUR;9.99;FR
227.652;EUR;2.07;FR
227.663;EUR;2.12;FR
228.132;EUR;68.64;FR
228.212;EUR;13.32;FR
228.278;EUR;10.02;FR
228.289;EUR;11.92;FR
228.779;EUR;41.59;FR
230.276;EUR;20.15;FR
230.425;EUR;26.02;FR
230.857;EUR;2.29;FR
230.926;EUR;43.58;FR
231.246;EUR;5.51;FR
231.292;EUR;2.54;FR
231.337;EUR;2.00;FR
231.348;EUR;6.31;FR
231.359;EUR;1.79;FR
231.361;EUR;3.31;FR
231.383;EUR;5.18;FR
231.406;EUR;1.41;FR
231.417;EUR;1.41;FR
231.428;EUR;1.41;FR
231.441;EUR;4.20;FR
231.452;EUR;4.44;FR
231.463;EUR;4.44;FR
231.519;EUR;1.88;FR
231.521;EUR;1.88;FR
231.543;EUR;1.88;FR
231.714;EUR;24.76;FR
231.747;EUR;5.42;FR
231.758;EUR;5.51;FR
231.769;EUR;5.51;FR
231.771;EUR;5.42;FR
231.782;EUR;5.42;FR
233.356;EUR;15.91;FR
233.367;EUR;15.91;FR
233.378;EUR;15.91;FR
233.389;EUR;15.91;FR
233.436;EUR;11.10;FR
233.447;EUR;11.10;FR
233.493;EUR;14.43;FR
233.505;EUR;14.43;FR
233.516;EUR;14.43;FR
233.527;EUR;14.43;FR
233.538;EUR;14.94;FR
233.549;EUR;14.94;FR
233.562;EUR;14.94;FR
234.224;EUR;11.10;FR
234.235;EUR;25.74;FR
234.246;EUR;25.74;FR
234.257;EUR;25.74;FR
234.268;EUR;25.74;FR
234.292;EUR;11.10;FR
234.304;EUR;11.10;FR
234.315;EUR;11.10;FR
234.326;EUR;11.10;FR
234.337;EUR;11.10;FR
234.348;EUR;11.10;FR
234.359;EUR;11.10;FR
234.406;EUR;7.56;FR
234.714;EUR;7.93;FR
234.758;EUR;2.25;FR
235.262;EUR;30.74;FR
235.273;EUR;6.82;FR
236.367;EUR;1.88;FR
236.378;EUR;1.88;FR
236.389;EUR;1.88;FR
236.813;EUR;1368.49;FR
236.857;EUR;30.79;FR
236.904;EUR;8.28;FR
236.915;EUR;8.28;FR
236.926;EUR;8.28;FR
236.948;EUR;1.06;FR
236.959;EUR;1.06;FR
236.961;EUR;1.06;FR
237.177;EUR;23.02;FR
237.543;EUR;4.00;FR
238.078;EUR;10.49;FR
238.125;EUR;8.99;FR
238.169;EUR;15.39;FR
238.444;EUR;6.13;FR
238.604;EUR;4.35;FR
239.323;EUR;116.43;FR
239.425;EUR;30.47;FR
249.794;EUR;64.55;FR
250.663;EUR;269.65;FR
260.188;EUR;256.76;FR
264.444;EUR;1.89;FR
264.477;EUR;1.89;FR
270.888;EUR;31.63;FR
270.935;EUR;29.84;FR
278.236;EUR;73.40;FR
289.006;EUR;90.82;FR
294.722;EUR;227.48;FR
295.188;EUR;37.55;FR
295.281;EUR;25.60;FR
302.856;EUR;150.93;FR
304.044;EUR;80.32;FR
310.774;EUR;7.29;FR
310.887;EUR;2.62;FR
310.934;EUR;5.45;FR
310.989;EUR;5.84;FR
312.496;EUR;226.68;FR
314.141;EUR;40.30;FR
314.471;EUR;14.31;FR
314.482;EUR;34.23;FR
314.493;EUR;8.37;FR
314.551;EUR;7.50;FR
314.653;EUR;16.77;FR
314.664;EUR;126.99;FR
314.799;EUR;255.41;FR
314.824;EUR;9.99;FR
314.879;EUR;12.31;FR
314.892;EUR;12.31;FR
314.937;EUR;16.65;FR
314.961;EUR;11.15;FR
314.972;EUR;19.19;FR
315.007;EUR;25.35;FR
315.097;EUR;165.26;FR
315.111;EUR;159.99;FR
315.304;EUR;7.50;FR
315.348;EUR;72.87;FR
315.361;EUR;79.99;FR
315.372;EUR;72.60;FR
315.383;EUR;43.99;FR
315.406;EUR;25.99;FR
315.601;EUR;41.90;FR
315.612;EUR;205.78;FR
315.623;EUR;238.10;FR
315.634;EUR;620.44;FR
315.656;EUR;161.53;FR
315.667;EUR;120.77;FR
315.703;EUR;200.42;FR
315.714;EUR;109.99;FR
315.725;EUR;99.99;FR
315.736;EUR;99.99;FR
315.747;EUR;99.99;FR
315.758;EUR;99.22;FR
315.793;EUR;6.19;FR
315.816;EUR;9.60;FR
315.827;EUR;6.99;FR
315.918;EUR;31.34;FR
315.931;EUR;36.84;FR
315.953;EUR;23.37;FR
315.975;EUR;5.79;FR
315.986;EUR;12.06;FR
316.001;EUR;25.81;FR
316.012;EUR;12.42;FR
316.023;EUR;21.15;FR
316.034;EUR;17.49;FR
316.067;EUR;27.12;FR
316.089;EUR;13.29;FR
316.125;EUR;15.17;FR
316.147;EUR;2.45;FR
316.158;EUR;4.00;FR
316.262;EUR;1.85;FR
316.273;EUR;1.85;FR
316.284;EUR;1.85;FR
316.295;EUR;1.85;FR
316.307;EUR;5.54;FR
316.364;EUR;2.92;FR
316.386;EUR;0.42;FR
316.397;EUR;3.07;FR
316.409;EUR;3.07;FR
316.411;EUR;2.89;FR
316.488;EUR;0.40;FR
316.499;EUR;0.40;FR
316.557;EUR;2.23;FR
316.626;EUR;370.45;FR
316.637;EUR;575.75;FR
316.659;EUR;9.37;FR
316.661;EUR;8.66;FR
316.672;EUR;10.59;FR
316.683;EUR;8.66;FR
316.694;EUR;8.66;FR
316.706;EUR;9.37;FR
316.741;EUR;6.00;FR
316.821;EUR;1.31;FR
316.832;EUR;1.29;FR
316.843;EUR;1.31;FR
316.854;EUR;49.99;FR
316.865;EUR;37.56;FR
316.887;EUR;24.57;FR
316.901;EUR;3.73;FR
316.934;EUR;17.01;FR
316.956;EUR;2.59;FR
317.026;EUR;36.38;FR
317.059;EUR;13.05;FR
317.061;EUR;13.05;FR
317.072;EUR;13.05;FR
317.094;EUR;47.34;FR
317.106;EUR;4.18;FR
317.117;EUR;4.18;FR
317.128;EUR;4.18;FR
317.139;EUR;7.72;FR
317.141;EUR;7.69;FR
317.152;EUR;6.15;FR
317.163;EUR;22.15;FR
317.174;EUR;4.69;FR
317.185;EUR;4.69;FR
317.196;EUR;4.69;FR
317.221;EUR;13.97;FR
317.254;EUR;11.92;FR
317.298;EUR;26.37;FR
317.367;EUR;1.02;FR
317.378;EUR;149.99;FR
317.414;EUR;349.99;FR
317.505;EUR;9.48;FR
317.551;EUR;140.61;FR
317.642;EUR;77.50;FR
317.664;EUR;43.73;FR
317.686;EUR;45.48;FR
317.709;EUR;87.41;FR
317.777;EUR;121.90;FR
317.788;EUR;28.51;FR
317.802;EUR;19.87;FR
317.857;EUR;709.28;FR
317.868;EUR;17.52;FR
317.881;EUR;21.45;FR
317.892;EUR;5.20;FR
317.915;EUR;5.04;FR
317.926;EUR;6.64;FR
317.948;EUR;10.07;FR
318.031;EUR;6.60;FR
318.042;EUR;13.09;FR
318.075;EUR;5.63;FR
318.086;EUR;5.15;FR
318.109;EUR;7.64;FR
318.111;EUR;12.41;FR
318.122;EUR;12.41;FR
318.133;EUR;12.41;FR
318.144;EUR;12.41;FR
318.166;EUR;16.59;FR
318.441;EUR;153.99;FR
318.452;EUR;239.95;FR
318.463;EUR;374.95;FR
318.474;EUR;65.19;FR
318.485;EUR;68.59;FR
318.496;EUR;9.99;FR
318.508;EUR;8.66;FR
318.519;EUR;9.82;FR
318.521;EUR;9.82;FR
318.532;EUR;10.88;FR
318.543;EUR;13.12;FR
318.565;EUR;116.42;FR
318.612;EUR;131.25;FR
318.703;EUR;14.81;FR
318.714;EUR;14.81;FR
318.725;EUR;14.81;FR
318.736;EUR;14.81;FR
318.747;EUR;14.81;FR
318.827;EUR;24.84;FR
318.838;EUR;29.57;FR
319.023;EUR;8.15;FR
319.023;EUR;8.15;FR
319.034;EUR;8.15;FR
319.034;EUR;8.15;FR
319.045;EUR;8.15;FR
319.045;EUR;8.15;FR
319.056;EUR;8.15;FR
319.056;EUR;8.15;FR
319.067;EUR;8.15;FR
319.067;EUR;8.15;FR
319.205;EUR;8.33;FR
319.216;EUR;8.33;FR
319.227;EUR;8.33;FR
319.238;EUR;8.33;FR
319.249;EUR;7.73;FR
319.262;EUR;8.33;FR
319.342;EUR;48.07;FR
319.353;EUR;48.07;FR
319.375;EUR;48.07;FR
319.386;EUR;48.07;FR
319.433;EUR;107.60;FR
319.444;EUR;102.41;FR
319.455;EUR;107.60;FR
319.466;EUR;89.43;FR
319.568;EUR;1.79;FR
319.579;EUR;120.99;FR
319.615;EUR;9.45;FR
319.648;EUR;26.84;FR
319.659;EUR;144.95;FR
319.832;EUR;6.83;FR
319.876;EUR;2.89;FR
319.887;EUR;2.89;FR
319.898;EUR;2.89;FR
319.901;EUR;7.58;FR
319.912;EUR;8.25;FR
319.923;EUR;9.28;FR
319.945;EUR;10.02;FR
319.978;EUR;16.81;FR
319.989;EUR;10.69;FR
320.142;EUR;30.81;FR
320.244;EUR;54.96;FR
320.313;EUR;54.96;FR
320.563;EUR;12.91;FR
320.619;EUR;27.92;FR
320.665;EUR;17.79;FR
320.745;EUR;8.79;FR
320.756;EUR;6.98;FR
320.791;EUR;3.99;FR
320.803;EUR;3.99;FR
320.836;EUR;8.99;FR
320.869;EUR;81.68;FR
320.871;EUR;42.43;FR
320.882;EUR;42.43;FR
321.021;EUR;29.13;FR
321.054;EUR;24.41;FR
321.087;EUR;21.43;FR
321.098;EUR;47.52;FR
321.101;EUR;32.93;FR
321.112;EUR;16.18;FR
321.123;EUR;18.87;FR
321.134;EUR;18.87;FR
321.338;EUR;153.92;FR
321.351;EUR;2.39;FR
321.373;EUR;4.49;FR
321.395;EUR;2.13;FR
321.429;EUR;13.79;FR
321.431;EUR;9.35;FR
321.442;EUR;8.73;FR
321.453;EUR;16.60;FR
321.896;EUR;30.79;FR
322.217;EUR;18.03;FR
322.228;EUR;8.57;FR
322.239;EUR;9.96;FR
322.241;EUR;19.72;FR
322.263;EUR;3.79;FR
323.506;EUR;14.11;FR
323.541;EUR;2.00;FR
323.541;EUR;2.00;FR
323.563;EUR;1.54;FR
323.585;EUR;1.90;FR
323.596;EUR;1.84;FR
323.608;EUR;2.34;FR
323.619;EUR;8.72;FR
323.654;EUR;1.71;FR
323.665;EUR;1.71;FR
323.676;EUR;1.71;FR
323.687;EUR;1.71;FR
323.712;EUR;3.00;FR
323.723;EUR;1.05;FR
323.734;EUR;1.05;FR
323.938;EUR;7.36;FR
325.217;EUR;120.86;FR
325.376;EUR;39.00;FR
325.423;EUR;36.77;FR
325.811;EUR;17.30;FR
325.822;EUR;16.84;FR
325.902;EUR;11.44;FR
325.924;EUR;13.59;FR
326.084;EUR;13.70;FR
326.107;EUR;13.70;FR
326.723;EUR;18.41;FR
326.916;EUR;12.57;FR
326.938;EUR;12.57;FR
326.949;EUR;12.57;FR
326.951;EUR;12.57;FR
326.962;EUR;12.57;FR
326.984;EUR;12.57;FR
326.995;EUR;6.00;FR
327.008;EUR;6.00;FR
327.019;EUR;6.00;FR
327.293;EUR;4.57;FR
327.305;EUR;4.01;FR
327.316;EUR;4.01;FR
327.338;EUR;6.15;FR
327.349;EUR;6.15;FR
327.351;EUR;6.15;FR
327.418;EUR;154.78;FR
327.635;EUR;9.87;FR
327.737;EUR;247.39;FR
328.194;EUR;93.72;FR
328.206;EUR;168.35;FR
328.252;EUR;104.50;FR
328.308;EUR;149.99;FR
328.319;EUR;349.91;FR
328.423;EUR;101.88;FR
328.434;EUR;72.56;FR
328.456;EUR;56.31;FR
328.467;EUR;104.51;FR
328.571;EUR;23.33;FR
328.582;EUR;23.33;FR
328.627;EUR;19.83;FR
328.946;EUR;104.51;FR
329.197;EUR;36.94;FR
329.209;EUR;49.94;FR
329.211;EUR;44.82;FR
329.266;EUR;46.72;FR
329.277;EUR;53.39;FR
329.905;EUR;195.77;FR
329.984;EUR;8.21;FR
330.168;EUR;3.30;FR
330.179;EUR;3.30;FR
330.261;EUR;45.45;FR
331.344;EUR;507.12;FR
331.355;EUR;108.95;FR
333.022;EUR;1.41;FR
333.157;EUR;9.53;FR
333.283;EUR;32.65;FR
333.294;EUR;34.56;FR
333.512;EUR;5.80;FR
333.578;EUR;2.39;FR
333.589;EUR;2.53;FR
333.591;EUR;2.39;FR
333.603;EUR;1.40;FR
333.614;EUR;1.40;FR
333.625;EUR;1.40;FR
333.636;EUR;1.40;FR
334.162;EUR;1425.05;FR
334.696;EUR;183.92;FR
335.201;EUR;4.19;FR
335.212;EUR;4.19;FR
335.291;EUR;68.13;FR
335.303;EUR;68.13;FR
335.314;EUR;68.13;FR
335.507;EUR;1.41;FR
335.518;EUR;9.63;FR
335.531;EUR;2.78;FR
335.542;EUR;2.78;FR
335.553;EUR;2.78;FR
335.564;EUR;23.33;FR
335.928;EUR;10.45;FR
335.939;EUR;15.33;FR
335.985;EUR;6.60;FR
336.033;EUR;3.99;FR
336.088;EUR;14.13;FR
336.385;EUR;68.13;FR
336.534;EUR;34.99;FR
336.556;EUR;33.49;FR
336.567;EUR;1.40;FR
337.138;EUR;63.59;FR
337.149;EUR;229.59;FR
338.074;EUR;3.39;FR
338.096;EUR;1.89;FR
338.609;EUR;7.39;FR
338.644;EUR;1.95;FR
338.655;EUR;7.39;FR
339.135;EUR;19.03;FR
339.146;EUR;7.40;FR
339.157;EUR;19.76;FR
343.094;EUR;359.99;FR
343.664;EUR;76.01;FR
344.177;EUR;198.18;FR
344.441;EUR;4.57;FR
348.466;EUR;41.65;FR
348.477;EUR;23.59;FR
348.488;EUR;32.38;FR
348.763;EUR;23.78;FR
350.349;EUR;1.06;FR
